trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
762,False,"{'a': 0.5, 'e': 0.16291280823111112}",25,15,7.899669278071168,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
763,False,"{'a': 0.5, 'e': 0.16209824418995555}",20,6,23.85920750890125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.16128775296900577}",25,3,34.2520430335393,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.16048131420416073}",25,17,15.955226606864297,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.15967890763313994}",30,12,30.16613862042904,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 0.15888051309497425}",20,12,14.168922206526323,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.1580861105294994}",20,8,10.818867249506397,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.1572956799768519}",30,18,22.490690357445107,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.15650920157696763}",20,3,27.7095660276482,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.1557266555690828}",30,13,28.554854871720455,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.1549480222912374}",20,13,13.320644981919958,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.1541732821797812}",20,14,11.730038218002214,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.1534024157688823}",20,0,20.46233456018807,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
775,False,"{'a': 0.5, 'e': 0.1526354036900379}",25,4,27.154716915088585,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.1518722266715877}",25,0,34.015769844728396,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
777,False,"{'a': 0.5, 'e': 0.15111286553822975}",20,0,28.669553666402447,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
778,False,"{'a': 0.5, 'e': 0.1503573012105386}",20,0,9.265232568652848,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
779,False,"{'a': 0.5, 'e': 0.1496055147044859}",20,12,13.183281563637896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.14885748713096347}",25,6,-0.26217198112253914,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.14811319969530864}",20,11,-1.7583944479628304,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.1473726336968321}",25,10,-24.378794675017904,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
783,False,"{'a': 0.5, 'e': 0.14663577052834795}",20,14,-29.406122491135747,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
784,False,"{'a': 0.5, 'e': 0.1459025916757062}",30,20,19.95168131126132,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.14517307871732768}",35,14,40.5572812789032,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 0.14444721332374105}",20,0,28.185903358881546,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
787,False,"{'a': 0.5, 'e': 0.14372497725712235}",30,13,17.96167406831023,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.14300635237083675}",30,24,10.657882577525713,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.14229132060898256}",20,15,3.763577734256143,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.14157986400593764}",20,12,13.203065888465565,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.14087196468590796}",25,12,-31.56069860052456,"{0: 10, 1: 0, 2: 1, 3: 2, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.14016760486247842}",20,9,17.115850062360384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.13946676683816603}",20,6,21.503948269610063,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.1387694330039752}",30,13,-11.028362658812448,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.13807558583895532}",20,7,23.567303795256517,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.13738520790976055}",20,8,22.186315704029152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.13669828187021174}",20,1,-14.875554701934362,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
798,False,"{'a': 0.5, 'e': 0.13601479046086068}",25,5,40.072705278320726,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.13533471650855639}",30,21,5.537389704729423,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.1346580429260136}",20,11,-26.563616190394576,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.13398475271138355}",20,0,23.390920457309154,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
802,False,"{'a': 0.5, 'e': 0.13331482894782662}",25,11,22.469415662338196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.13264825480308748}",20,15,9.113917131896265,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.13198501352907205}",20,12,15.10292946936594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.13132508846142668}",30,23,11.362672077594626,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.13066846301911955}",35,23,23.131800885767966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.13001512070402396}",25,15,-17.55766127308083,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.12936504510050384}",25,11,-15.47372289729089,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
809,False,"{'a': 0.5, 'e': 0.12871821987500132}",20,9,-6.001630466597825,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.1280746287756263}",20,9,16.83428459906383,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.12743425563174818}",20,11,17.38059795079424,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.12679708435358944}",20,6,-0.28828169901251943,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.12616309893182148}",20,11,5.58695641833983,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.12553228343716238}",30,20,15.270365548208094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.5, 'e': 0.12490462201997657}",25,18,12.217837665521275,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.12428009890987668}",35,15,35.26991473669945,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.1236586984153273}",20,15,8.501809872537915,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.12304040492325066}",20,13,16.28518228107804,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.12242520289863441}",35,19,30.73655529770599,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.12181307688414124}",25,14,9.247539283594724,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.12120401149972053}",20,8,12.298289847486469,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.12059799144222193}",20,12,16.784927755090962,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.11999500148501081}",20,9,16.867514427864,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.11939502647758576}",20,11,19.804174107100835,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.11879805134519783}",20,8,19.82536021854609,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.11820406108847184}",20,10,23.072709409441934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.11761304078302948}",20,10,5.409661533831393,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.11702497557911433}",20,15,10.289559088388017,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.11643985070121876}",25,17,15.956659822917274,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.5, 'e': 0.11585765144771266}",20,6,28.00175694053684,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.1152783631904741}",25,11,17.89022049297276,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.11470197137452173}",20,0,11.256785327197829,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
833,False,"{'a': 0.5, 'e': 0.11412846151764912}",20,12,-7.2261304474867,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.11355781921006088}",30,21,13.789664949729229,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.11299003011401057}",20,4,4.887064257958016,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.11242507996344052}",20,1,14.250988130871157,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.11186295456362332}",25,8,4.814028137100487,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.1113036397908052}",30,16,-26.849695011375907,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
839,False,"{'a': 0.5, 'e': 0.11074712159185117}",25,12,22.477040280978635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.11019338598389192}",25,8,32.11103180282112,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.10964241905397246}",20,11,18.945916503709523,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.10909420695870259}",25,12,28.613131345713533,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.10854873592390908}",20,4,17.16300738281182,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.10800599224428954}",20,3,6.295941627470681,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.1074659622830681}",20,6,-8.754593746880401,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.10692863247165275}",20,12,17.462558140353824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.10639398930929449}",20,15,2.5230093328448318,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.10586201936274801}",30,17,27.339241284167496,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.10533270926593427}",20,13,10.883429865291756,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.1048060457196046}",30,8,-30.395521813248113,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
851,False,"{'a': 0.5, 'e': 0.10428201549100657}",25,13,-24.0398673688018,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
852,False,"{'a': 0.5, 'e': 0.10376060541355155}",20,0,22.53953598708635,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
853,False,"{'a': 0.5, 'e': 0.10324180238648378}",20,3,-94.79500725684673,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 3}",1
854,False,"{'a': 0.5, 'e': 0.10272559337455137}",25,17,13.311814969474586,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.10221196540767861}",25,16,18.079826708987685,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.10170090558064022}",25,8,17.573566635528547,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.10119240105273702}",20,10,8.230123563031622,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.10068643904747333}",30,13,8.267904320477768,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.10018300685223597}",20,10,17.967650082135542,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.09968209181797479}",20,8,14.383411434910933,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.09918368135888492}",20,13,11.787216492115052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.09868776295209049}",20,14,13.469665624369947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.09819432413733004}",30,14,31.329435826653004,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.09770335251664339}",20,10,21.393846451333133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.09721483575406017}",25,13,21.239644175101382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.09672876157528987}",20,16,6.478529919956072,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.09624511776741342}",20,16,8.795773127376153,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.09576389217857635}",25,20,10.149034120558273,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.09528507271768347}",25,0,35.85256441528266,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
870,False,"{'a': 0.5, 'e': 0.09480864735409505}",25,2,17.144222405472288,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.09433460411732458}",20,16,9.58063946028388,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.09386293109673796}",20,12,16.49194017007152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.09339361644125427}",20,11,13.423411920535234,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 0.092926648359048}",25,7,19.0874818188724,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.09246201511725276}",30,21,17.31077638322545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.09199970504166649}",20,15,9.542207097499258,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.09153970651645815}",25,16,15.897820940656542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.09108200798387586}",30,21,16.244945641430377,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.09062659794395649}",25,15,21.212081785595178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.0901734649542367}",35,17,28.62698680761849,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.08972259762946551}",30,22,12.686872797619042,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.08927398464131818}",25,12,17.7260721602752,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.08882761471811158}",25,11,-15.672057635156431,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
884,False,"{'a': 0.5, 'e': 0.08838347664452102}",25,14,21.220267707903318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.08794155926129842}",20,12,16.89300345075857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.08750185146499193}",20,3,30.43252035334227,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.08706434220766697}",30,22,15.575611576664475,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.08662902049662863}",30,22,-7.558013302460415,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.08619587539414549}",20,14,9.961584275735317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.08576489601717475}",30,14,28.97667894970844,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.08533607153708889}",30,16,24.028303268626004,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.08490939117940344}",25,15,19.543538965633516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.08448484422350643}",35,27,14.192351913801666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.0840624200023889}",20,6,19.91642508885392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.08364210790237694}",20,15,9.53660604367727,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.08322389736286506}",25,12,21.825249917696713,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.08280777787605073}",20,8,9.449524454142013,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.08239373898667048}",30,18,22.04869589415982,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.08198177029173713}",30,13,30.771993446264254,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.08157186144027845}",20,9,17.867983344833732,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.08116400213307706}",25,16,5.474967452491091,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.08075818212241168}",30,18,22.309645676619084,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.08035439121179962}",20,13,13.152804590581434,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.07995261925574061}",20,2,21.721627908251012,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.07955285615946191}",25,3,22.872496728561377,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.0791550918786646}",25,20,7.427112583339987,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.07875931641927128}",25,17,14.87257439825901,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.07836551983717492}",20,0,0.7374392186729732,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
909,False,"{'a': 0.5, 'e': 0.07797369223798904}",20,10,6.049273385001542,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.0775838237767991}",30,18,11.99037203855665,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.0771959046579151}",25,13,11.75471101749411,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
912,False,"{'a': 0.5, 'e': 0.07680992513462552}",20,2,28.39095351104845,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 0.0764258755089524}",20,10,20.400921082769756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.5, 'e': 0.07604374613140763}",25,19,13.883589813190328,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.0756635274007506}",25,18,12.678960831007622,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.07528520976374684}",20,14,11.703055142540144,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.0749087837149281}",20,10,20.382666140242975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.5, 'e': 0.07453423979635346}",30,8,-55.35668446735016,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
919,False,"{'a': 0.5, 'e': 0.07416156859737169}",20,4,13.9395841183135,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.07379076075438483}",25,10,30.319278721073207,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.5, 'e': 0.0734218069506129}",20,13,12.862648394687302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.07305469791585983}",25,0,28.90784672469512,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
923,False,"{'a': 0.5, 'e': 0.07268942442628054}",20,16,8.010988234948355,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.07232597730414914}",25,14,25.003248382737752,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.5, 'e': 0.07196434741762839}",20,15,10.137695645863339,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.5, 'e': 0.07160452568054025}",20,6,2.451006619843148,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.07124650305213755}",25,14,8.349802682098737,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.5, 'e': 0.07089027053687685}",25,16,-32.510800209216086,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
929,False,"{'a': 0.5, 'e': 0.07053581918419247}",35,22,26.17728767832621,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.0701831400882715}",25,7,31.64376305353468,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.06983222438783016}",20,6,12.265433575706162,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.069483063265891}",25,14,19.95548717175642,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.06913564794956155}",25,11,-5.559874428334393,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.06878996970981374}",20,13,13.669382251590772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.06844601986126467}",25,17,13.773694534553194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.5, 'e': 0.06810378976195834}",25,10,23.824481372913244,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 0.06776327081314855}",30,21,16.508830328664747,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.06742445445908281}",20,4,30.926404278283464,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.06708733218678739}",20,0,32.943686345430336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
940,False,"{'a': 0.5, 'e': 0.06675189552585345}",25,14,20.4123968611679,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.5, 'e': 0.06641813604822418}",25,14,21.688468243540413,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.5, 'e': 0.06608604536798306}",20,3,28.04605182149261,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.5, 'e': 0.06575561514114314}",25,0,18.12771929985184,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
944,False,"{'a': 0.5, 'e': 0.06542683706543742}",20,7,21.909113067585594,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.5, 'e': 0.06509970288011023}",20,2,34.184532579386136,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.06477420436570967}",35,23,17.610387915922782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
